sid	path	kind	role	preview	top_cards	basename_neighbors
SRC-B38D1E95F09D	stages/stage12/archive/docs/stage12-n1-2k-final-remainder.md	SUPPORTING_MATH_DOC		# Stage12-N1-2k：最終平均誤差・Euler定数・二法主項監査 | ## 結論 | Stage12-N1-2jで残った | - fixed \((r,s)\) partial sum の平均一様誤差 | - 二法Euler積 \(\eta\) と三法Euler積 \(\kappa\) の一致 | - \(\beta\) 二法重みに対するcore／wingおよびendpoint整理 | は、既知の固定領域primitive格子点評価と多変数平均値定理を使う標準的な段階まで閉じる。 | 分類は | ```text | A_N1_2_leading_asymptotic_closed_at_standard_theorem_level_series_complete | ``` | とする。 | Stage12-N1-2bで定義したprimitive oriented countについて、 | \[ | \boxed{ | C_{\mathrm{prim}}(B) | \sim | \frac{\kappa}{12\pi}\,B(\log B)^3 | } | \] | が最終的な先頭漸近式となる。 | これは完全直方体の存在・非存在を主張するものではなく、N1-2で定義した向き付き計数の漸近式である。また、Euler積の数値は認証区間ではない。 | --- | ## 1. fixed \((r,s)\) 問題は固定円問題へ変換できる | Stage12-N1-2jの正のversion | \[ | A^+_{r,s}(m)=A_{r,s}(m)+1_{m=1} | \] | のDirichlet級数は | \[ | F_{r,s}(s) | = | G(rs)\,F_0(s)\,H_{r,s}(s) | \] | と分解できる。base部分は | \[ | F_0(s) | = | \frac{\zeta(s)L(s,\chi_4)} | {(1+2^{-s})\	SR-STR-226:1.80:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-004:1.79:Space-diagonal one-face transition asymptotic; SR-STR-227:1.51:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-033:1.49:Mod-7 two-parameter exactly-one-face family; SR-STR-005:1.46:No-space one-face to two-face transition asymptotic; SR-STR-143:1.33:Exactly-two-face ambient asymptotic and cubic-host thinning law	
SRC-83190F47F4E1	stages/stage12/archive/docs/stage12-n1-2l-dlb-hypotheses.md	SUPPORTING_MATH_DOC		# Stage12-N1-2l：de la Bretèche 多重和定理の仮定と β 二法系の適合性監査 | ## 結論 | Stage12-N1-2k の | > 関連する二変数 Dirichlet 級数は de la Bretèche の multiple-sum theorem の標準仮定を満たす | という記述は、原典 Theorem 1 の仮定を実際に照合した証明にはなっていない。 | 原典の仮定は単なる | - 係数が非負 | - Euler 積を持つ | - 極次数が固定 | ではない。少なくとも次の三条件を明示的に検証する必要がある。 | - **P1**：ある基準点 `a` より右の多変数領域で Dirichlet 級数が絶対収束すること | - **P2**：有限個の非負係数線形形式 `ell_i` に対応する極を除いた関数が、指定された tube domain へ正則接続すること | - **P3**：その tube domain 内で、虚部と極線形形式に関する一様な多項式増大度評価を持つこと | Stage12-N1-2k は P1 の初歩的部分を示唆するが、P2 と P3 を記述も証明もしていない。従って、2k の | ```text | A_N1_2_leading_asymptotic_closed_at_standard_theorem_level_series_complete | ``` | という分類は現時点では強すぎる。 | 本監査の分類は | ```text | B_DLB_DIRECT_APPLICATION_NOT_VERIFIED_REPAIR_ROUTE_AVAILABLE | ``` | とする。 | これは最終漸近式が偽であるという判定ではない。レビュー群の多数意見どおり、最終接続が未検証であり `REPAIRABLE` であるという判定である。 | --- | ## 1. 原典 Theorem 1 の正確な要求 | 	SR-STR-033:0.64:Mod-7 two-parameter exactly-one-face family; SR-STR-039:0.61:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-012:0.59:Uniform elliptic finite-fiber degree bridge; SR-STR-002:0.56:Saunderson parametrization of primitive Euler bricks; SR-STR-149:0.50:Geometric b-invariant explanation of the Stage22 log-four second-face enhancement; SR-STR-027:0.50:Weighted coprime rectangle convolution	
SRC-056BA3A8A081	stages/stage12/archive/docs/stage12-n1-2m-iterated-selberg-delange.md	SUPPORTING_MATH_DOC		# Stage12-N1-2m：反復Selberg–Delangeとcoprime補正の監査 | ## 結論 | Stage12-N1-2lで未検証と判定した de la Bretèche の多変数定理を避け、二法重み \(\beta\) を一変数Dirichlet級数とcoprime補正へ分解する。 | 判定は | ```text | A_ITERATED_SELBERG_DELANGE_MAIN_TERM_FACTORIZATION_CLOSED_REGION_REMAINDER_PENDING | ``` | とする。 | - 一変数 \(\beta\) 級数は \(s=1\) で単純極を持つ。 | - 二変数の互いに素条件は、二つの一変数因子と、\(\Re(s_1+s_2)>1\) で絶対収束するcross correctionへ厳密分解できる。 | - 従って長方形領域または滑らかな積重み上では、反復Selberg–Delangeにより主項と局所定数を得られる。 | - ただし最終的な結合領域 \(h(r^2+s^2)\le 2B\) へ戻す際のpartial summation、境界層、誤差の一様積分をこの段階だけでは完了していない。 | したがって、2lで見つかった「多変数定理の仮定未確認」は回避できるが、最終漸近式を再び CLOSED とするには、次段階で結合領域への移送誤差を閉じる必要がある。 | --- | ## 1. 一変数 \(\beta\) Dirichlet級数 | \[ | \beta(p^j)=\frac{2(p-1)}{p+1} | \quad(p\equiv1\pmod4,\ j\ge1), | \] | それ以外を0とする。一変数級数 | \[ | B_\beta(s)=\sum_{n\ge1}\frac{\beta(n)}{n^s} | \] | の局所因子は、\(q\equiv1\pmod4\) に対して | \[ | 1+\fr	SR-STR-063:1.25:Tau pushforward invariant and collision receiver; SR-STR-084:1.18:Exact normalized physical-height identity with primitive scale retained; SR-STR-091:1.09:Squarefree-kernel paired-slope residue receiver; SR-STR-033:1.07:Mod-7 two-parameter exactly-one-face family; SR-STR-057:1.04:Toric master space-diagonal receiver on the two-face host; SR-STR-085:0.98:Cross-gcd primitive-scale factorization and physical diagonal product	
SRC-521FB44BFBD0	stages/stage12/archive/docs/stage12-n1-2n-coupled-region.md	SUPPORTING_MATH_DOC		# Stage12-N1-2n：radial／height結合領域・境界・誤差経路監査 | ## 結論 | Stage12-N1-2mで得た二法長方形和の因子分解を、primitive-first の結合領域へ移送する。 | 判定は | ```text | A_FINAL_ROUTE_REPAIRED_AT_STANDARD_ONE_VARIABLE_THEOREM_LEVEL_REVIEW_REQUIRED | ``` | とする。 | - retained region は対数dyadic長方形の有限重なり和へ分解できる。 | - 一変数 Selberg–Delange の一様誤差と、絶対収束する coprime cross correction を畳み込むことで、各長方形に一様な二法誤差を得る。 | - 二変数 Abel／Stieltjes 部分和分により、radial weight と height length を含む結合領域へ主項を移送できる。 | - shallow boxes と対角・円弧境界の寄与は `o(B(log B)^3)` である。 | - Stage12-N1-2h〜2i の Poisson・Ramanujan・指数対ルートは、最終 primitive-first 証明では使用しない。歴史的な障害診断および代替ルート監査として残す。 | 従って、AI敵対レビューで共通指摘された | 1. de la Bretèche の未検証 P2/P3 | 2. 2h〜2i と 2j〜2k の接続不明 | 3. 結合領域への移送不足 | は、de la Bretèche を使わない一変数ルートで修復できる。 | ただし、独立再レビュー前に `CLOSED` へ戻すのではなく、上記分類で停止する。 | --- | ## 1. primitive-first 主項の形 | Stage12-N1-2j〜2kから、固定された coprime pair `(r,s)`	SR-STR-004:1.34:Space-diagonal one-face transition asymptotic; SR-STR-033:1.28:Mod-7 two-parameter exactly-one-face family; SR-STR-005:1.25:No-space one-face to two-face transition asymptotic; SR-STR-226:1.25:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-085:1.18:Cross-gcd primitive-scale factorization and physical diagonal product; SR-STR-143:1.17:Exactly-two-face ambient asymptotic and cubic-host thinning law	
SRC-FFD95FC85027	stages/stage12/archive/docs/stage12-n1-2o-analytic-closure.md	SUPPORTING_MATH_DOC		# Stage12-N1-2o：一変数解析条件と一様長方形補題 | ## 結論 | Stage12-N1-2m〜2n の反復 Selberg–Delange ルートについて、Round 2 敵対レビューで繰り返し指摘された次の点を本文へ固定する。 | 1. 一変数因子 `J(s)` の正則性・非零性。 | 2. 使用する一変数平均定理の入力条件と誤差関数。 | 3. coprime cross correction から一様長方形誤差を得る畳み込み補題。 | 4. endpoint／floor 誤差の安全な低次評価。 | この段階の判定は | ```text | A_ANALYTIC_CLOSURE_LEMMAS_WRITTEN_FINAL_REVIEW_REQUIRED | ``` | とする。新しい主項や局所定数は導入せず、最終ルート | ```text | 2j -> 2k -> 2l -> 2m -> 2n -> 2o | ``` | のうち 2m〜2n で略記されていた解析条件だけを補う。 | --- | ## 1. 一変数 Euler 積の正規化 | `q ≡ 1 (mod 4)` に対し | \[ | b_q=\frac{2(q-1)}{q+1}, | \qquad | A_q(s)=1+\frac{b_q q^{-s}}{1-q^{-s}}. | \] | 一変数 Dirichlet 級数は | \[ | B_\beta(s)=\prod_{q\equiv1(4)}A_q(s). | \] | `x=q^{-s}` と書くと | \[ | A_q(s)=\frac{1+(b_q-1)x}{1-x}. | \] | 一方、`ζ(s)L(s,χ_4)` の `q ≡ 1 (mod 4)` 局所因子は `(1-x)^{-2}`、`p ≡ 3 (mod 4)` 局所因子は `(1-p^{-2s})^{-1}` である。従って | \[ | B_\beta(s)=\	SR-STR-197:1.17:Four-root rank-one difference-kernel lattice and dual-switch residue lock; SR-STR-153:1.12:Odd-odd Stage15-2 family mod-16 space-lift annihilation; SR-STR-195:1.08:Squarefree j=1728 twist compression of the joint physical squareclasses; SR-STR-033:1.07:Mod-7 two-parameter exactly-one-face family; SR-STR-016:1.04:Mixed-parity C17 genus-one lower family; SR-STR-063:1.04:Tau pushforward invariant and collision receiver	
SRC-E25DAB0085E5	stages/stage12/archive/docs/stage12-n1-2p-final-bookkeeping.md	SUPPORTING_MATH_DOC		# Stage12-N1-2p：Selberg–Delange参照固定と長方形誤差の完全bookkeeping | ## 結論 | Stage12-N1-2oで残した二つのMINORを閉じる。 | 1. 一変数 Selberg–Delange の使用版・定理番号を固定する。 | 2. cross correction から一様長方形誤差を得る際の係数領域分割を完全に書き下す。 | 本段階の分類は | ```text | A_FINAL_BOOKKEEPING_WRITTEN_INDEPENDENT_REVIEW_REQUIRED | ``` | とする。最終ルートは | ```text | 2j -> 2k -> 2l -> 2m -> 2n -> 2o -> 2p | ``` | であり、主張範囲は定義済み primitive oriented count に限る。 | --- | ## 1. 使用する一変数定理の固定 | 参照版を次に固定する。 | > Gérald Tenenbaum, *Introduction to Analytic and Probabilistic Number Theory*, Third Edition, Graduate Studies in Mathematics 163, American Mathematical Society, 2015, Chapter II.5, Theorem II.5.2（Selberg–Delange method）。 | 本系列では、その `z=1` 特殊形を使う。すなわち、 | \[ | F(s)=\zeta(s)H(s) | \] | で、`H` が de la Vallée Poussin 型 zero-free region の必要部分へ正則接続し、同領域で多項式増大度を持ち、`H(1)\ne0` なら、ある `c>0` に対して | \[ | \sum_{n\le x}f(n)=H(1)x	SR-STR-031:2.06:Finite-order Selberg-Delange theorem contract; SR-STR-063:1.67:Tau pushforward invariant and collision receiver; SR-STR-156:1.48:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate; SR-STR-057:1.46:Toric master space-diagonal receiver on the two-face host; SR-STR-060:1.44:Constant-u bisection genus and physical-degeneration barrier; SR-STR-039:1.43:Stage14 integral-space exactly-two half-power upper theorem	
SRC-286CCF512A06	stages/stage12/archive/docs/stage12-n1-3a-rectangular-error-repair.md	SUPPORTING_MATH_DOC		# Stage12-N1-3a：一様長方形誤差の指数修復 | > **STATUS:** `MAJOR_01_CLOSED_AT_RECTANGULAR_LEMMA_LEVEL` | > | > **SOURCE_AUDIT:** `docs/review/stage12-n1-2-full-audit-r01.md` | > | > **SUPERSEDES:** Stage12-N1-2p §3.2–§3.5 の `R^{1/2+δ}S + RS^{1/2+δ}` 型誤差 | > | > **THEOREM_STATUS:** `REPAIRABLE — NOT CLOSED` | ## 0. 目的と主張範囲 | 本稿は、独立監査R01の **MAJOR-01** を修復する。 | Stage12-N1-2pでは、大係数領域で実際に得られた | \[ | R^{3/4+\delta/2}S | \] | を、\(\delta\in(0,1/4)\) のもとで | \[ | R^{1/2+\delta}S | \] | へ強化していた。しかし | \[ | \frac34+\frac\delta2\le \frac12+\delta | \] | には \(\delta\ge1/2\) が必要であり、使用範囲と両立しない。 | 本稿では、誤った強化を撤回し、正しい弱い一様長方形誤差 | \[ | R^{3/4+\varepsilon}S+RS^{3/4+\varepsilon} | \] | へ置き換える。また、後続の結合領域移送で必要となるboxwise kernelとの適合性を、抽象的な部分和分ノルムのもとで確認する。 | 本稿だけでは、次を閉じない。 | - MAJOR-02：fixed-circle remainder; | - MAJOR-03：完全なcoupled-region transferと係数 \(1/12\); | - MAJOR-04：自己完結b	SR-STR-227:1.26:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-060:1.26:Constant-u bisection genus and physical-degeneration barrier; SR-STR-077:1.20:Explicit one-parameter Saunderson coefficient floor; SR-STR-217:1.12:Collective fixed-degree stratum proliferation reverse-count budget; SR-STR-160:1.12:All-shared-edge directional quarter-power Stage19 lower; SR-STR-074:1.11:Physical-cutoff height transfer on a fixed-tau genus-one fiber	
SRC-3DC6304F6E8F	stages/stage12/archive/docs/stage12-n1-3b-fixed-circle-remainder.md	SUPPORTING_MATH_DOC		# Stage12-N1-3b：fixed-circle remainder の平均一様修復 | > **STATUS:** `MAJOR_02_CLOSED_AT_AVERAGED_REMAINDER_LEVEL` | > | > **SOURCE_AUDIT:** `docs/review/stage12-n1-2-full-audit-r01.md` | > | > **SUPERSEDES:** Stage12-N1-2k §2–§3 の `ω(X)` 全域引き出し | > | > **THEOREM_STATUS:** `REPAIRABLE — NOT CLOSED` | ## 0. 目的と主張範囲 | 本稿は、独立監査R01の **MAJOR-02** を修復する。 | Stage12-N1-2kでは、fixed-`(r,s)` convolution error | \[ | G(rs) | \sum_{\ell\le X} | |h_{r,s}(\ell)|(X/\ell)^{1/2}\omega(X/\ell) | \] | から `ω(X)` を全域へ引き出していた。しかし、採用しているzero-free-region saving `ω(t)` は十分大きい `t` で減少するため、`X/ℓ≤X` から得られる不等号の向きは必要なものと逆である。 | 本稿では `ω(X)` を引き出さない。代わりに | \[ | 0<\omega(Y)\le 1 | \] | だけを使い、finite Euler correctionの絶対 `1/2`-normから正しいpointwise estimate | \[ | R_{r,s}(X) | \ll | G(rs)H_{\rm abs}(rs)X^{1/2} | \] | を導く。このpointwise estimateは旧2kより弱いが、retained regionでは `X≥X_0` であるため、out	SR-STR-227:1.39:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-063:1.25:Tau pushforward invariant and collision receiver; SR-STR-057:1.25:Toric master space-diagonal receiver on the two-face host; SR-STR-156:1.21:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate; SR-STR-012:1.18:Uniform elliptic finite-fiber degree bridge; SR-STR-145:1.10:Paired Gaussian-norm squareclass parity sieve for Stage19 zero density	
SRC-7F462AEF26FB	stages/stage12/archive/docs/stage12-n1-3c-coupled-region-transfer.md	SUPPORTING_MATH_DOC		# Stage12-N1-3c：coupled-region transfer の完全変数展開とresidue-first閉包 | > **STATUS:** `MAJOR_03_CLOSED_BY_STAGE12_N1_3C_G` | > | > **SOURCE_AUDIT:** `docs/review/stage12-n1-2-full-audit-r01.md` | > | > **SUPERSEDES:** Stage12-N1-2n §3 および旧Final §5の概要的な `L^3/12` 移送 | > | > **DETAILED_CLOSURE:** `docs/stage12-n1-3c-g-residue-first-closure.md` | > | > **THEOREM_STATUS:** `REPAIRABLE — NOT CLOSED` | ## 0. 目的と最終判定 | 本稿は独立監査R01のMAJOR-03を修復する。 | 旧2nと旧Finalでは、長方形主項から | \[ | \int_{2\max(y,z)<L} | (L-2\max(y,z))\,dy\,dz | =\frac{L^3}{12} | \] | へ移る部分が概要に留まり、元変数、divisor variables、倍数変数、radial kernel、parity、orientation、境界項が一つの等式鎖で接続されていなかった。 | Stage12-N1-3cではまずfixed divisor variables `(b,c)` を含むexact kernelまで変数台帳を復元し、model kernelから `L^3/12` を得るStieltjes計算を書いた。その結果、fixed-`(b,c)` anisotropic kernel remainderが残った。 | Stage12-N1-3c.Gでは、このfixed-divisor statementが	SR-STR-227:1.13:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-074:1.11:Physical-cutoff height transfer on a fixed-tau genus-one fiber; SR-STR-226:1.11:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-156:1.08:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate; SR-STR-060:1.08:Constant-u bisection genus and physical-degeneration barrier; SR-STR-152:1.07:Already-space pair-overlap thinning for the second-face transition	
SRC-824E104BC437	stages/stage12/archive/docs/stage12-n1-3c-g-residue-first-closure.md	SUPPORTING_MATH_DOC		# Stage12-N1-3c.G：residue-first radial transfer による幾何kernel課題の解消 | > **STATUS:** `MAJOR_03_CLOSED_BY_RESIDUE_FIRST_BYPASS` | > | > **PARENT:** `docs/stage12-n1-3c-coupled-region-transfer.md` | > | > **SOURCE_AUDIT:** `docs/review/stage12-n1-2-full-audit-r01.md` | > | > **THEOREM_STATUS:** `REPAIRABLE — NOT CLOSED` | > | > **SCOPE:** primitive oriented residue main only | ## 0. 結論と方針転換 | Stage12-N1-3cでは、除数変数 `(b,c)` を固定したexact kernel | \[ | \mathcal K_B(b,c) | \] | を個別にarchimedean modelへ置き換える補題3c.Gを設定した。しかし、この補題は最終漸近式に必要な主張より強い。極端なanisotropyを持つ各 `(b,c)` について一様評価する必要はなく、最終的に必要なのは `(b,c)` を再び合計したresidue mainの評価だけである。 | 本稿では除数展開をいったん元へ戻し、元のedge variables `(r,s)` 上の非負乗法係数を先に平均する。すると、 | - anisotropic family; | - side exclusions `(u,c)=1`, `(v,b)=1`; | - orientation boundary `bu=cv`; | - fixed-`(b,c)` arc discrepancy | を個別に評価する必要がなくなる。 | 代わりに必要な	SR-STR-002:1.49:Saunderson parametrization of primitive Euler bricks; SR-STR-060:1.44:Constant-u bisection genus and physical-degeneration barrier; SR-STR-198:1.33:Balanced Gaussian square-divisor common-core compression with CRT line rigidity; SR-STR-033:1.28:Mod-7 two-parameter exactly-one-face family; SR-STR-227:1.26:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-001:1.25:Primitive canonical cuboid population convention	
SRC-8C8C58569889	stages/stage12/archive/docs/stage12-n1-3d-constant-sheet.md	SUPPORTING_MATH_DOC		# Stage12-N1-3d：Constant sheet for `kappa`, `eta`, and front factors | > **STATUS:** `MAJOR_04_CONSTANT_SHEET_COMPLETE` | > | > **SCOPE:** Stage12-N1-2 primitive oriented leading coefficient | > | > **THEOREM_STATUS:** `REPAIRED_CANDIDATE_PENDING_INDEPENDENT_REAUDIT` | ## 0. このsheetの目的 | 本稿は、独立監査R01で不足とされた | - `kappa` の完全なEuler積; | - `eta` の完全なEuler積; | - 各odd-prime local factor; | - 2-adic / archimedean front factor; | - `eta=pi*kappa` のprime-by-prime comparison; | - 最終係数 `1/(12*pi)` までのfactor ledger | を一枚に固定する。 | 以下、`p` は `3 mod 4` の奇素数、`q` は `1 mod 4` の奇素数を表す。 | --- | ## 1. three-variable constant `kappa` | Stage12-N1-2fのthree-law Euler factorを | \[ | F_q(s) | := | 1+ | \frac{2}{q^s-1} | + | \frac{4q}{(q+1)(q^s-1)} | \qquad(q\equiv1\pmod4) | \] | とする。`s=1` では | \[ | \boxed{ | F_q(1) | = | \frac{q^2+6q+1}{q^2-1}. | } | \] | `kappa` を | 	SR-STR-017:1.67:Euler third-face local blocker law and dimension-two sieve; SR-STR-227:1.64:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-226:1.53:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-185:1.52:Pairwise gcd support of integral witness factors; SR-STR-148:1.44:One-face conditioning logarithmically enhances space-diagonal survival over the ambient space baseline; SR-STR-060:1.44:Constant-u bisection genus and physical-degeneration barrier	
SRC-5085337771F6	stages/stage12/archive/docs/stage12-n1-3d-definition-sheet.md	SUPPORTING_MATH_DOC		# Stage12-N1-3d：Definitions and counting convention | > **STATUS:** `MAJOR_04_DEFINITION_SHEET_COMPLETE` | > | > **SCOPE:** Stage12-N1-2 primitive oriented count only | > | > **THEOREM_STATUS:** `REPAIRED_CANDIDATE_PENDING_INDEPENDENT_REAUDIT` | ## 0. このsheetの目的 | 本稿は新しい解析補題を導入しない。独立監査R01のMAJOR-04に対応し、Stage12-N1-2で数えている対象、重複度、orientation、raw / primitiveの関係を単独で復元できるように固定する。 | 最終対象は、以下の式で定義される **primitive oriented count** `C_prim(B)` である。これは完全直方体そのものの個数、辺順序を忘れたcanonical count、またはexact-one-face countへの自動変換を意味しない。 | 以下、`B` は正整数とする。実数 `B` への拡張は `C(B):=C(floor(B))` とする。 | --- | ## 1. 双曲線座標とadmissible parameter set | 正整数 `h,r,s` に対して | \[ | p=hrs, | \qquad | c=\frac{h(s^2-r^2)}2, | \qquad | d=\frac{h(r^2+s^2)}2 | \] | と置く。Stage12-N1-2のparameter conventionは | \[ | 1\le r<s, | \qquad | (r,s)=1. | \] | `r<s` はこの系列におけるorientation conventionの一部であり、`r	SR-STR-001:2.09:Primitive canonical cuboid population convention; SR-STR-039:1.84:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-077:1.80:Explicit one-parameter Saunderson coefficient floor; SR-STR-006:1.79:Space-diagonal two-face versus one-face zero-density transition; SR-STR-004:1.79:Space-diagonal one-face transition asymptotic; SR-STR-227:1.76:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law	
SRC-085616537847	stages/stage12/archive/docs/stage12-n1-3d-selberg-delange-reference-lock.md	SUPPORTING_MATH_DOC		# Stage12-N1-3d：Selberg--Delange reference lock | > **STATUS:** `CLARIFICATION_01_REFERENCE_LOCK_COMPLETE` | > | > **REFERENCE:** Gérald Tenenbaum, *Introduction to Analytic and Probabilistic Number Theory*, Third Edition, Graduate Studies in Mathematics 163, AMS, Chapter II.5, Theorem II.5.2, p. 281 | > | > **ADOPTED_PARAMETERS:** `z=1` for `beta`; `z=2` for `g=1*beta` | ## 0. 修正方針 | 旧文書の一部は、Tenenbaum II.5.2を参照しながら | \[ | \exp\{-c(\log x)^{3/5}(\log\log x)^{-1/5}\} | \] | 型の特定zero-free-region remainderを書いていた。しかし、この特定形を本系列で必要なinputとして固定する必要はない。 | 本稿ではTheorem II.5.2のfinite-order Selberg--Delange expansionだけを採用する。必要な精度に応じて展開次数 `J` を一度大きく選び、任意の固定log-power savingを得る。 | 従って、以後の標準入力は | ```text | SPECIFIC_KOROBOV_VINOGRADOV_REMAINDER=NOT_REQUIRED | ARBITRARY_FIXED_LOG_POWER_REMAINDER=ADOPTED | ``` | とする。 | --- | ## 1. 採用する一般形 | Dirichlet series 	SR-STR-031:2.06:Finite-order Selberg-Delange theorem contract; SR-STR-160:1.68:All-shared-edge directional quarter-power Stage19 lower; SR-STR-152:1.68:Already-space pair-overlap thinning for the second-face transition; SR-STR-226:1.66:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-227:1.64:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-039:1.63:Stage14 integral-space exactly-two half-power upper theorem	
SRC-D90B9B439097	stages/stage12/archive/docs/stage12-n1-3e-local-gap-closure.md	SUPPORTING_MATH_DOC		# Stage12-N1-3e：R02限定レビューで残った二つの局所補題 | > **STATUS:** `R02_LOCAL_GAPS_CLOSED_IN_TEXT` | > | > **PARENT_BUNDLE:** `PC-N1-2-REPAIRED-PROOF-20260807-R02` | > | > **SCOPE:** fixed-circle outer average and parity-weighted local constant only | > | > **THEOREM_STATUS:** `REPAIRED_CANDIDATE_PENDING_LIMITED_REAUDIT` | ## 0. 目的 | R02修正箇所限定レビューは、中心経路を否定せず、次の二点をself-contained bundleへ明示するよう要求した。 | 1. fixed-circle pointwise remainderをretained `(r,s)` regionで平均する補題; | 2. parity-weighted rectangle coefficient | \[ | C_\lambda^{(0)}=\frac{8}{\pi^2}\eta | \] | のprime-by-prime局所因子計算。 | 本稿はこの二点だけを定義から書き下す。新しい中心方針、fixed-`(b,c)` kernel lemma、または強いpointwise savingは導入しない。 | --- | # Part I. fixed-circle remainderのouter average | ## 1. `G`, `H_abs`, `W` の完全な定義 | `n>=1` に対して | \[ | G(n) | := | \prod_{\substack{q^t\Vert n\\q\equiv1\pmod4}} | (2t+1). | \] | 固定pairに現れ	SR-STR-227:1.51:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-187:1.51:Same-measure fixed-prime ordered-limit squareclass sieve; SR-STR-051:1.46:Polynomially bounded divisor and finite-fiber adapter; SR-STR-077:1.40:Explicit one-parameter Saunderson coefficient floor; SR-STR-085:1.37:Cross-gcd primitive-scale factorization and physical diagonal product; SR-STR-156:1.35:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate	
SRC-22F95BFD34CA	stages/stage12/archive/docs/stage12-n1-3f-small-coordinate-wing.md	SUPPORTING_MATH_DOC		# Stage12-N1-3f：small-coordinate wing の分離評価 | > **STATUS:** `R04_SMALL_COORDINATE_WING_CLOSED_IN_TEXT` | > | > **SOURCE_AUDIT:** Stage12-N1-2 全体ゼロベース監査 R04 | > | > **SCOPE:** radial Stieltjes transfer の error budget のみ | > | > **THEOREM_STATUS:** `REPAIRED_CANDIDATE_PENDING_R05_FULL_REAUDIT` | ## 0. 修正対象 | R04全体ゼロベース監査は、retained condition | \[ | X_{r,s}=\frac{\lambda(r,s)B}{r^2+s^2}\ge X_0 | \] | から従うのはradial upper boundだけであり、 | \[ | \min(r,s)\ge S_0 | \] | は従わないと指摘した。実際、`r=1` と大きな `s` のpairもretained regionに含まれる。 | したがって、旧Final R02 §9および旧reference lock §5にある | ```text | retained boxes imply min(R,S) >= S0 | ``` | という読み方は撤回する。正しい役割分担は次である。 | - `X_{r,s}>=X_0` はfixed-height remainderのretained/shallow分解に用いる。 | - `r,s>=S_0` はradial rectangle transferの **core** を定義する追加cutoffである。 | - `r<S_0` または `s<S_0` の **wing** はrectangle asymptoticを使わず、非負性と一	SR-STR-028:1.81:Core-wing-shallow boundary separation; SR-STR-074:1.30:Physical-cutoff height transfer on a fixed-tau genus-one fiber; SR-STR-143:1.17:Exactly-two-face ambient asymptotic and cubic-host thinning law; SR-STR-146:1.15:Current certified Euler-cuboid global envelope with unresolved true exponent; SR-STR-119:1.13:Strict sub-half bound off the critical support wall; SR-STR-066:1.13:Reduced tau height bound and height-only support no-go	
SRC-F5DBB7BD60D5	stages/stage12/archive/docs/stage12-n1-3g-fixed-height-shallow-sector.md	SUPPORTING_MATH_DOC		# Stage12-N1-3g：fixed-height shallow sector の直接評価 | > **STATUS:** `R05_FIXED_HEIGHT_SHALLOW_SECTOR_CLOSED_IN_TEXT` | > | > **SOURCE_AUDIT:** Stage12-N1-2 全体ゼロベース監査 R05 | > | > **SCOPE:** primitive-first exact sum の fixed-height shallow sector | > | > **THEOREM_STATUS:** `REPAIRED_CANDIDATE_PENDING_R06_FULL_REAUDIT` | ## 0. 修正対象 | `L=\log B` とし | \[ | X_0:=\exp(L^{1/4}), | \qquad | X_{r,s}:=\frac{\lambda(r,s)B}{r^2+s^2}, | \] | \[ | \lambda(r,s)= | \begin{cases} | 2,&r,s\text{ odd},\\ | 1,&r,s\text{ opposite parity} | \end{cases} | \] | とする。 | R05監査は、retained sector `X_{r,s}\ge X_0` のfixed-height remainderは閉じている一方、 | \[ | 1\le X_{r,s}<X_0 | \] | となるshallow sectorについて、旧Finalが | ```text | shallow fixed-height sector: o(BL^3) by nonnegative rectangle upper bounds | ``` | と結論だけを書き、必要なmajorantとshell計算を展開していないことを指摘した。 | 本稿ではshallow contributionを	SR-STR-005:1.46:No-space one-face to two-face transition asymptotic; SR-STR-001:1.46:Primitive canonical cuboid population convention; SR-STR-039:1.43:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-146:1.41:Current certified Euler-cuboid global envelope with unresolved true exponent; SR-STR-084:1.37:Exact normalized physical-height identity with primitive scale retained; SR-STR-155:1.36:Fixed rational-curve sub-square-root ceiling and moving-family gate	
